Name,Ratio,Time,Size,Parameters,Type
BitGrooming,455.1111111111111,924800,131072,NSD7,C
BitGrooming,455.1111111111111,256100,131072,NSD7,D
BitGrooming,456.69686411149826,906600,131072,NSD8,C
BitGrooming,456.69686411149826,225200,131072,NSD8,D
BitGrooming,453.5363321799308,900200,131072,NSD9,C
BitGrooming,453.5363321799308,259800,131072,NSD9,D
BitGrooming,456.69686411149826,868400,131072,NSD10,C
BitGrooming,456.69686411149826,269100,131072,NSD10,D
BitGrooming,455.1111111111111,817700,131072,NSD11,C
BitGrooming,455.1111111111111,239500,131072,NSD11,D
BitGrooming,456.69686411149826,817900,131072,NSD12,C
BitGrooming,456.69686411149826,236600,131072,NSD12,D
BitGrooming,459.9017543859649,881600,131072,NSD13,C
BitGrooming,459.9017543859649,245200,131072,NSD13,D
BitGrooming,456.69686411149826,942000,131072,NSD14,C
BitGrooming,456.69686411149826,251200,131072,NSD14,D
BitGrooming,458.2937062937063,838200,131072,NSD15,C
BitGrooming,458.2937062937063,242800,131072,NSD15,D
BitShaving,601.2477064220184,777200,131072,0,C
BitShaving,601.2477064220184,281000,131072,0,D
BitShaving,601.2477064220184,899000,131072,1,C
BitShaving,601.2477064220184,250200,131072,1,D
BitShaving,601.2477064220184,899900,131072,2,C
BitShaving,601.2477064220184,267600,131072,2,D
BitShaving,601.2477064220184,824200,131072,3,C
BitShaving,601.2477064220184,236400,131072,3,D
BitShaving,601.2477064220184,774000,131072,4,C
BitShaving,601.2477064220184,239800,131072,4,D
BitShaving,601.2477064220184,852400,131072,5,C
BitShaving,601.2477064220184,255900,131072,5,D
BitShaving,601.2477064220184,806200,131072,6,C
BitShaving,601.2477064220184,212100,131072,6,D
BitShaving,601.2477064220184,843700,131072,7,C
BitShaving,601.2477064220184,242000,131072,7,D
BitShaving,601.2477064220184,798400,131072,8,C
BitShaving,601.2477064220184,213300,131072,8,D
BitShaving,601.2477064220184,901700,131072,9,C
BitShaving,601.2477064220184,221000,131072,9,D
BitShaving,601.2477064220184,943600,131072,10,C
BitShaving,601.2477064220184,245500,131072,10,D
BitShaving,601.2477064220184,860300,131072,11,C
BitShaving,601.2477064220184,236400,131072,11,D
BitShaving,601.2477064220184,852400,131072,12,C
BitShaving,601.2477064220184,212000,131072,12,D
BitShaving,601.2477064220184,939900,131072,13,C
BitShaving,601.2477064220184,223500,131072,13,D
BitShaving,601.2477064220184,974300,131072,14,C
BitShaving,601.2477064220184,256900,131072,14,D
BitShaving,601.2477064220184,887900,131072,15,C
BitShaving,601.2477064220184,235300,131072,15,D
BitShaving,601.2477064220184,942300,131072,16,C
BitShaving,601.2477064220184,249800,131072,16,D
BitShaving,601.2477064220184,984100,131072,17,C
BitShaving,601.2477064220184,235500,131072,17,D
BitShaving,601.2477064220184,925300,131072,18,C
BitShaving,601.2477064220184,323000,131072,18,D
BitShaving,601.2477064220184,999700,131072,19,C
BitShaving,601.2477064220184,233400,131072,19,D
BitShaving,601.2477064220184,975000,131072,20,C
BitShaving,601.2477064220184,246600,131072,20,D
BitShaving,601.2477064220184,906200,131072,21,C
BitShaving,601.2477064220184,240500,131072,21,D
BitShaving,601.2477064220184,889500,131072,22,C
BitShaving,601.2477064220184,253600,131072,22,D
BitShaving,601.2477064220184,936000,131072,23,C
BitShaving,601.2477064220184,243300,131072,23,D
BitShaving,601.2477064220184,823400,131072,24,C
BitShaving,601.2477064220184,242600,131072,24,D
BitShaving,601.2477064220184,810400,131072,25,C
BitShaving,601.2477064220184,261800,131072,25,D
BitShaving,601.2477064220184,812200,131072,26,C
BitShaving,601.2477064220184,245800,131072,26,D
BitShaving,601.2477064220184,806200,131072,27,C
BitShaving,601.2477064220184,275700,131072,27,D
BitShaving,601.2477064220184,829100,131072,28,C
BitShaving,601.2477064220184,258000,131072,28,D
BitShaving,601.2477064220184,903400,131072,29,C
BitShaving,601.2477064220184,276800,131072,29,D
BitShaving,601.2477064220184,1455600,131072,30,C
BitShaving,601.2477064220184,332800,131072,30,D
BitShaving,601.2477064220184,1093200,131072,31,C
BitShaving,601.2477064220184,327700,131072,31,D
BitShaving,601.2477064220184,847500,131072,32,C
BitShaving,601.2477064220184,243400,131072,32,D
BitShaving,601.2477064220184,856900,131072,33,C
BitShaving,601.2477064220184,242300,131072,33,D
BitShaving,601.2477064220184,869100,131072,34,C
BitShaving,601.2477064220184,253800,131072,34,D
BitShaving,601.2477064220184,836500,131072,35,C
BitShaving,601.2477064220184,304900,131072,35,D
BitShaving,601.2477064220184,844600,131072,36,C
BitShaving,601.2477064220184,240400,131072,36,D
BitShaving,601.2477064220184,841600,131072,37,C
BitShaving,601.2477064220184,238000,131072,37,D
BitShaving,601.2477064220184,851000,131072,38,C
BitShaving,601.2477064220184,245500,131072,38,D
BitShaving,601.2477064220184,830900,131072,39,C
BitShaving,601.2477064220184,237800,131072,39,D
BitShaving,601.2477064220184,839900,131072,40,C
BitShaving,601.2477064220184,239900,131072,40,D
BitShaving,601.2477064220184,828800,131072,41,C
BitShaving,601.2477064220184,240200,131072,41,D
BitShaving,601.2477064220184,830200,131072,42,C
BitShaving,601.2477064220184,228000,131072,42,D
BitShaving,601.2477064220184,833400,131072,43,C
BitShaving,601.2477064220184,230100,131072,43,D
BitShaving,601.2477064220184,844500,131072,44,C
BitShaving,601.2477064220184,251800,131072,44,D
BitShaving,601.2477064220184,823900,131072,45,C
BitShaving,601.2477064220184,247700,131072,45,D
BitShaving,601.2477064220184,848400,131072,46,C
BitShaving,601.2477064220184,236700,131072,46,D
BitShaving,601.2477064220184,1650900,131072,47,C
BitShaving,601.2477064220184,392800,131072,47,D
BitShaving,601.2477064220184,830800,131072,48,C
BitShaving,601.2477064220184,266000,131072,48,D
BitShaving,601.2477064220184,855300,131072,49,C
BitShaving,601.2477064220184,265100,131072,49,D
BitShaving,601.2477064220184,844500,131072,50,C
BitShaving,601.2477064220184,268800,131072,50,D
BitShaving,601.2477064220184,875900,131072,51,C
BitShaving,601.2477064220184,277700,131072,51,D
BitShaving,601.2477064220184,833100,131072,52,C
BitShaving,601.2477064220184,242100,131072,52,D
BitGrooming,459.9017543859649,865500,131072,NSD1,C
BitGrooming,459.9017543859649,249300,131072,NSD1,D
BitGrooming,456.69686411149826,853800,131072,NSD2,C
BitGrooming,456.69686411149826,255600,131072,NSD2,D
BitGrooming,458.2937062937063,869400,131072,NSD3,C
BitGrooming,458.2937062937063,241900,131072,NSD3,D
BitGrooming,456.69686411149826,870100,131072,NSD4,C
BitGrooming,456.69686411149826,241700,131072,NSD4,D
BitGrooming,456.69686411149826,850000,131072,NSD5,C
BitGrooming,456.69686411149826,248800,131072,NSD5,D
BitGrooming,456.69686411149826,953500,131072,NSD6,C
BitGrooming,456.69686411149826,257000,131072,NSD6,D
BitGrooming,455.1111111111111,876600,131072,NSD7,C
BitGrooming,455.1111111111111,264600,131072,NSD7,D
BitGrooming,456.69686411149826,907800,131072,NSD8,C
BitGrooming,456.69686411149826,279900,131072,NSD8,D
BitGrooming,453.5363321799308,889400,131072,NSD9,C
BitGrooming,453.5363321799308,247100,131072,NSD9,D
BitGrooming,456.69686411149826,890700,131072,NSD10,C
BitGrooming,456.69686411149826,255600,131072,NSD10,D
BitGrooming,455.1111111111111,880900,131072,NSD11,C
BitGrooming,455.1111111111111,251300,131072,NSD11,D
BitGrooming,456.69686411149826,913900,131072,NSD12,C
BitGrooming,456.69686411149826,250700,131072,NSD12,D
BitGrooming,459.9017543859649,904800,131072,NSD13,C
BitGrooming,459.9017543859649,250300,131072,NSD13,D
BitGrooming,456.69686411149826,970400,131072,NSD14,C
BitGrooming,456.69686411149826,283900,131072,NSD14,D
BitGrooming,458.2937062937063,916000,131072,NSD15,C
BitGrooming,458.2937062937063,250300,131072,NSD15,D
BitShaving,601.2477064220184,939500,131072,0,C
BitShaving,601.2477064220184,254500,131072,0,D
BitShaving,601.2477064220184,999100,131072,1,C
BitShaving,601.2477064220184,254500,131072,1,D
BitShaving,601.2477064220184,956900,131072,2,C
BitShaving,601.2477064220184,267800,131072,2,D
BitShaving,601.2477064220184,952200,131072,3,C
BitShaving,601.2477064220184,268800,131072,3,D
BitShaving,601.2477064220184,941400,131072,4,C
BitShaving,601.2477064220184,275700,131072,4,D
BitShaving,601.2477064220184,987700,131072,5,C
BitShaving,601.2477064220184,266100,131072,5,D
BitShaving,601.2477064220184,956700,131072,6,C
BitShaving,601.2477064220184,272200,131072,6,D
BitShaving,601.2477064220184,860400,131072,7,C
BitShaving,601.2477064220184,253700,131072,7,D
BitShaving,601.2477064220184,860400,131072,8,C
BitShaving,601.2477064220184,259700,131072,8,D
BitShaving,601.2477064220184,893100,131072,9,C
BitShaving,601.2477064220184,241100,131072,9,D
BitShaving,601.2477064220184,957500,131072,10,C
BitShaving,601.2477064220184,255400,131072,10,D
BitShaving,601.2477064220184,967200,131072,11,C
BitShaving,601.2477064220184,241700,131072,11,D
BitShaving,601.2477064220184,888900,131072,12,C
BitShaving,601.2477064220184,250600,131072,12,D
BitShaving,601.2477064220184,865300,131072,13,C
BitShaving,601.2477064220184,271500,131072,13,D
BitShaving,601.2477064220184,849400,131072,14,C
BitShaving,601.2477064220184,236700,131072,14,D
BitShaving,601.2477064220184,863600,131072,15,C
BitShaving,601.2477064220184,248600,131072,15,D
BitShaving,601.2477064220184,878000,131072,16,C
BitShaving,601.2477064220184,236000,131072,16,D
BitShaving,601.2477064220184,884300,131072,17,C
BitShaving,601.2477064220184,244900,131072,17,D
BitShaving,601.2477064220184,855400,131072,18,C
BitShaving,601.2477064220184,237300,131072,18,D
BitShaving,601.2477064220184,880700,131072,19,C
BitShaving,601.2477064220184,237300,131072,19,D
BitShaving,601.2477064220184,854800,131072,20,C
BitShaving,601.2477064220184,268900,131072,20,D
BitShaving,601.2477064220184,855200,131072,21,C
BitShaving,601.2477064220184,266600,131072,21,D
BitShaving,601.2477064220184,856800,131072,22,C
BitShaving,601.2477064220184,235700,131072,22,D
BitShaving,601.2477064220184,866100,131072,23,C
BitShaving,601.2477064220184,256400,131072,23,D
BitShaving,601.2477064220184,848300,131072,24,C
BitShaving,601.2477064220184,239200,131072,24,D
BitShaving,601.2477064220184,851000,131072,25,C
BitShaving,601.2477064220184,234500,131072,25,D
BitShaving,601.2477064220184,855900,131072,26,C
BitShaving,601.2477064220184,239100,131072,26,D
BitShaving,601.2477064220184,864100,131072,27,C
BitShaving,601.2477064220184,248200,131072,27,D
BitShaving,601.2477064220184,876600,131072,28,C
BitShaving,601.2477064220184,295600,131072,28,D
BitShaving,601.2477064220184,852800,131072,29,C
BitShaving,601.2477064220184,241000,131072,29,D
BitShaving,601.2477064220184,855400,131072,30,C
BitShaving,601.2477064220184,258600,131072,30,D
BitShaving,601.2477064220184,858200,131072,31,C
BitShaving,601.2477064220184,236200,131072,31,D
BitShaving,601.2477064220184,851200,131072,32,C
BitShaving,601.2477064220184,245200,131072,32,D
BitShaving,601.2477064220184,854000,131072,33,C
BitShaving,601.2477064220184,241200,131072,33,D
BitShaving,601.2477064220184,850800,131072,34,C
BitShaving,601.2477064220184,243000,131072,34,D
BitShaving,601.2477064220184,862900,131072,35,C
BitShaving,601.2477064220184,259100,131072,35,D
BitShaving,601.2477064220184,857900,131072,36,C
BitShaving,601.2477064220184,253000,131072,36,D
BitShaving,601.2477064220184,872100,131072,37,C
BitShaving,601.2477064220184,331500,131072,37,D
BitShaving,601.2477064220184,870800,131072,38,C
BitShaving,601.2477064220184,309100,131072,38,D
BitShaving,601.2477064220184,972700,131072,39,C
BitShaving,601.2477064220184,285300,131072,39,D
BitShaving,601.2477064220184,919700,131072,40,C
BitShaving,601.2477064220184,306300,131072,40,D
BitShaving,601.2477064220184,864300,131072,41,C
BitShaving,601.2477064220184,286100,131072,41,D
BitShaving,601.2477064220184,853800,131072,42,C
BitShaving,601.2477064220184,266500,131072,42,D
BitShaving,601.2477064220184,1007300,131072,43,C
BitShaving,601.2477064220184,275500,131072,43,D
BitShaving,601.2477064220184,959300,131072,44,C
BitShaving,601.2477064220184,306800,131072,44,D
BitShaving,601.2477064220184,1035000,131072,45,C
BitShaving,601.2477064220184,332400,131072,45,D
BitShaving,601.2477064220184,972100,131072,46,C
BitShaving,601.2477064220184,349000,131072,46,D
BitShaving,601.2477064220184,865000,131072,47,C
BitShaving,601.2477064220184,362100,131072,47,D
BitShaving,601.2477064220184,877700,131072,48,C
BitShaving,601.2477064220184,285500,131072,48,D
BitShaving,601.2477064220184,909400,131072,49,C
BitShaving,601.2477064220184,270700,131072,49,D
BitShaving,601.2477064220184,1025800,131072,50,C
BitShaving,601.2477064220184,322300,131072,50,D
BitShaving,601.2477064220184,1016400,131072,51,C
BitShaving,601.2477064220184,297400,131072,51,D
BitShaving,601.2477064220184,1085400,131072,52,C
BitShaving,601.2477064220184,320800,131072,52,D
BitGrooming,459.9017543859649,987800,131072,NSD1,C
BitGrooming,459.9017543859649,387300,131072,NSD1,D
BitGrooming,456.69686411149826,924100,131072,NSD2,C
BitGrooming,456.69686411149826,336300,131072,NSD2,D
BitGrooming,458.2937062937063,922400,131072,NSD3,C
BitGrooming,458.2937062937063,274400,131072,NSD3,D
BitGrooming,456.69686411149826,919500,131072,NSD4,C
BitGrooming,456.69686411149826,264200,131072,NSD4,D
BitGrooming,456.69686411149826,912200,131072,NSD5,C
BitGrooming,456.69686411149826,351100,131072,NSD5,D
BitGrooming,456.69686411149826,5516900,131072,NSD6,C
BitGrooming,456.69686411149826,341700,131072,NSD6,D
BitGrooming,455.1111111111111,1604500,131072,NSD7,C
BitGrooming,455.1111111111111,335100,131072,NSD7,D
BitGrooming,456.69686411149826,931500,131072,NSD8,C
BitGrooming,456.69686411149826,255900,131072,NSD8,D
BitGrooming,453.5363321799308,5471400,131072,NSD9,C
BitGrooming,453.5363321799308,379600,131072,NSD9,D
BitGrooming,456.69686411149826,1594400,131072,NSD10,C
BitGrooming,456.69686411149826,360500,131072,NSD10,D
BitGrooming,455.1111111111111,1518100,131072,NSD11,C
BitGrooming,455.1111111111111,278400,131072,NSD11,D
BitGrooming,456.69686411149826,975700,131072,NSD12,C
BitGrooming,456.69686411149826,266200,131072,NSD12,D
BitGrooming,459.9017543859649,942500,131072,NSD13,C
BitGrooming,459.9017543859649,264900,131072,NSD13,D
BitGrooming,456.69686411149826,943700,131072,NSD14,C
BitGrooming,456.69686411149826,297800,131072,NSD14,D
BitGrooming,458.2937062937063,979700,131072,NSD15,C
BitGrooming,458.2937062937063,263200,131072,NSD15,D
BitShaving,601.2477064220184,923100,131072,0,C
BitShaving,601.2477064220184,257900,131072,0,D
BitShaving,601.2477064220184,926800,131072,1,C
BitShaving,601.2477064220184,269000,131072,1,D
BitShaving,601.2477064220184,918400,131072,2,C
BitShaving,601.2477064220184,272800,131072,2,D
BitShaving,601.2477064220184,963800,131072,3,C
BitShaving,601.2477064220184,283100,131072,3,D
BitShaving,601.2477064220184,935700,131072,4,C
BitShaving,601.2477064220184,285000,131072,4,D
BitShaving,601.2477064220184,944000,131072,5,C
BitShaving,601.2477064220184,261100,131072,5,D
BitShaving,601.2477064220184,920000,131072,6,C
BitShaving,601.2477064220184,278200,131072,6,D
BitShaving,601.2477064220184,925700,131072,7,C
BitShaving,601.2477064220184,294800,131072,7,D
BitShaving,601.2477064220184,917900,131072,8,C
BitShaving,601.2477064220184,287900,131072,8,D
BitShaving,601.2477064220184,942700,131072,9,C
BitShaving,601.2477064220184,285000,131072,9,D
BitShaving,601.2477064220184,936400,131072,10,C
BitShaving,601.2477064220184,252100,131072,10,D
BitShaving,601.2477064220184,939400,131072,11,C
BitShaving,601.2477064220184,291900,131072,11,D
BitShaving,601.2477064220184,942300,131072,12,C
BitShaving,601.2477064220184,305500,131072,12,D
BitShaving,601.2477064220184,928300,131072,13,C
BitShaving,601.2477064220184,310700,131072,13,D
BitShaving,601.2477064220184,939800,131072,14,C
BitShaving,601.2477064220184,276400,131072,14,D
BitShaving,601.2477064220184,923300,131072,15,C
BitShaving,601.2477064220184,289200,131072,15,D
BitShaving,601.2477064220184,920000,131072,16,C
BitShaving,601.2477064220184,290200,131072,16,D
BitShaving,601.2477064220184,925600,131072,17,C
BitShaving,601.2477064220184,306900,131072,17,D
BitShaving,601.2477064220184,953100,131072,18,C
BitShaving,601.2477064220184,292100,131072,18,D
BitShaving,601.2477064220184,947200,131072,19,C
BitShaving,601.2477064220184,284000,131072,19,D
BitShaving,601.2477064220184,954000,131072,20,C
BitShaving,601.2477064220184,283100,131072,20,D
BitShaving,601.2477064220184,1029800,131072,21,C
BitShaving,601.2477064220184,299300,131072,21,D
BitShaving,601.2477064220184,1026400,131072,22,C
BitShaving,601.2477064220184,299300,131072,22,D
BitShaving,601.2477064220184,1041700,131072,23,C
BitShaving,601.2477064220184,294900,131072,23,D
BitShaving,601.2477064220184,1050600,131072,24,C
BitShaving,601.2477064220184,291700,131072,24,D
BitShaving,601.2477064220184,1038500,131072,25,C
BitShaving,601.2477064220184,301300,131072,25,D
BitShaving,601.2477064220184,1033200,131072,26,C
BitShaving,601.2477064220184,293600,131072,26,D
BitShaving,601.2477064220184,1083800,131072,27,C
BitShaving,601.2477064220184,303200,131072,27,D
BitShaving,601.2477064220184,1052700,131072,28,C
BitShaving,601.2477064220184,295300,131072,28,D
BitShaving,601.2477064220184,1060100,131072,29,C
BitShaving,601.2477064220184,350100,131072,29,D
BitShaving,601.2477064220184,1035200,131072,30,C
BitShaving,601.2477064220184,320000,131072,30,D
BitShaving,601.2477064220184,1664800,131072,31,C
BitShaving,601.2477064220184,375500,131072,31,D
BitShaving,601.2477064220184,933800,131072,32,C
BitShaving,601.2477064220184,278600,131072,32,D
BitShaving,601.2477064220184,915900,131072,33,C
BitShaving,601.2477064220184,265300,131072,33,D
BitShaving,601.2477064220184,922400,131072,34,C
BitShaving,601.2477064220184,267900,131072,34,D
BitShaving,601.2477064220184,890000,131072,35,C
BitShaving,601.2477064220184,258800,131072,35,D
BitShaving,601.2477064220184,898400,131072,36,C
BitShaving,601.2477064220184,264500,131072,36,D
BitShaving,601.2477064220184,5349000,131072,37,C
BitShaving,601.2477064220184,258200,131072,37,D
BitShaving,601.2477064220184,902900,131072,38,C
BitShaving,601.2477064220184,228400,131072,38,D
BitShaving,601.2477064220184,893600,131072,39,C
BitShaving,601.2477064220184,226200,131072,39,D
BitShaving,601.2477064220184,890700,131072,40,C
BitShaving,601.2477064220184,538400,131072,40,D
BitShaving,601.2477064220184,1018000,131072,41,C
BitShaving,601.2477064220184,524100,131072,41,D
BitShaving,601.2477064220184,1020900,131072,42,C
BitShaving,601.2477064220184,558900,131072,42,D
BitShaving,601.2477064220184,1013100,131072,43,C
BitShaving,601.2477064220184,527200,131072,43,D
BitShaving,601.2477064220184,1016700,131072,44,C
BitShaving,601.2477064220184,544900,131072,44,D
BitShaving,601.2477064220184,1025900,131072,45,C
BitShaving,601.2477064220184,628400,131072,45,D
BitShaving,601.2477064220184,1095400,131072,46,C
BitShaving,601.2477064220184,765400,131072,46,D
BitShaving,601.2477064220184,1029900,131072,47,C
BitShaving,601.2477064220184,644600,131072,47,D
BitShaving,601.2477064220184,1031200,131072,48,C
BitShaving,601.2477064220184,608000,131072,48,D
BitShaving,601.2477064220184,1018900,131072,49,C
BitShaving,601.2477064220184,599700,131072,49,D
BitShaving,601.2477064220184,999000,131072,50,C
BitShaving,601.2477064220184,598800,131072,50,D
BitShaving,601.2477064220184,1010900,131072,51,C
BitShaving,601.2477064220184,564200,131072,51,D
BitShaving,601.2477064220184,1025900,131072,52,C
BitShaving,601.2477064220184,621600,131072,52,D
BitGrooming,459.9017543859649,1029500,131072,NSD1,C
BitGrooming,459.9017543859649,629700,131072,NSD1,D
BitGrooming,456.69686411149826,1020600,131072,NSD2,C
BitGrooming,456.69686411149826,675000,131072,NSD2,D
BitGrooming,458.2937062937063,1046600,131072,NSD3,C
BitGrooming,458.2937062937063,663000,131072,NSD3,D
BitGrooming,456.69686411149826,924200,131072,NSD4,C
BitGrooming,456.69686411149826,279500,131072,NSD4,D
BitGrooming,456.69686411149826,870200,131072,NSD5,C
BitGrooming,456.69686411149826,299300,131072,NSD5,D
BitGrooming,456.69686411149826,931800,131072,NSD6,C
BitGrooming,456.69686411149826,260400,131072,NSD6,D
BitGrooming,455.1111111111111,853600,131072,NSD7,C
BitGrooming,455.1111111111111,305000,131072,NSD7,D
BitGrooming,456.69686411149826,871900,131072,NSD8,C
BitGrooming,456.69686411149826,253000,131072,NSD8,D
BitGrooming,453.5363321799308,844600,131072,NSD9,C
BitGrooming,453.5363321799308,278600,131072,NSD9,D
BitGrooming,456.69686411149826,861200,131072,NSD10,C
BitGrooming,456.69686411149826,276100,131072,NSD10,D
BitGrooming,455.1111111111111,856800,131072,NSD11,C
BitGrooming,455.1111111111111,215500,131072,NSD11,D
BitGrooming,456.69686411149826,848500,131072,NSD12,C
BitGrooming,456.69686411149826,222500,131072,NSD12,D
BitGrooming,459.9017543859649,851500,131072,NSD13,C
BitGrooming,459.9017543859649,244200,131072,NSD13,D
BitGrooming,456.69686411149826,885000,131072,NSD14,C
BitGrooming,456.69686411149826,214300,131072,NSD14,D
BitGrooming,458.2937062937063,855500,131072,NSD15,C
BitGrooming,458.2937062937063,226200,131072,NSD15,D
BitShaving,601.2477064220184,830500,131072,0,C
BitShaving,601.2477064220184,229900,131072,0,D
BitShaving,601.2477064220184,828900,131072,1,C
BitShaving,601.2477064220184,216300,131072,1,D
BitShaving,601.2477064220184,857900,131072,2,C
BitShaving,601.2477064220184,218000,131072,2,D
BitShaving,601.2477064220184,856200,131072,3,C
BitShaving,601.2477064220184,218900,131072,3,D
BitShaving,601.2477064220184,832500,131072,4,C
BitShaving,601.2477064220184,221100,131072,4,D
BitShaving,601.2477064220184,844800,131072,5,C
BitShaving,601.2477064220184,215900,131072,5,D
BitShaving,601.2477064220184,825700,131072,6,C
BitShaving,601.2477064220184,225700,131072,6,D
BitShaving,601.2477064220184,838900,131072,7,C
BitShaving,601.2477064220184,222700,131072,7,D
BitShaving,601.2477064220184,855300,131072,8,C
BitShaving,601.2477064220184,221700,131072,8,D
BitShaving,601.2477064220184,839000,131072,9,C
BitShaving,601.2477064220184,237900,131072,9,D
BitShaving,601.2477064220184,864600,131072,10,C
BitShaving,601.2477064220184,219000,131072,10,D
BitShaving,601.2477064220184,826100,131072,11,C
BitShaving,601.2477064220184,220000,131072,11,D
BitShaving,601.2477064220184,840900,131072,12,C
BitShaving,601.2477064220184,249000,131072,12,D
BitShaving,601.2477064220184,828800,131072,13,C
BitShaving,601.2477064220184,219400,131072,13,D
BitShaving,601.2477064220184,830300,131072,14,C
BitShaving,601.2477064220184,219200,131072,14,D
BitShaving,601.2477064220184,830800,131072,15,C
BitShaving,601.2477064220184,232600,131072,15,D
BitShaving,601.2477064220184,838400,131072,16,C
BitShaving,601.2477064220184,225300,131072,16,D
BitShaving,601.2477064220184,830700,131072,17,C
BitShaving,601.2477064220184,239400,131072,17,D
BitShaving,601.2477064220184,907400,131072,18,C
BitShaving,601.2477064220184,227100,131072,18,D
BitShaving,601.2477064220184,933600,131072,19,C
BitShaving,601.2477064220184,224100,131072,19,D
BitShaving,601.2477064220184,989100,131072,20,C
BitShaving,601.2477064220184,235200,131072,20,D
BitShaving,601.2477064220184,913000,131072,21,C
BitShaving,601.2477064220184,219600,131072,21,D
BitShaving,601.2477064220184,912700,131072,22,C
BitShaving,601.2477064220184,4354400,131072,22,D
BitShaving,601.2477064220184,903600,131072,23,C
BitShaving,601.2477064220184,276400,131072,23,D
BitShaving,601.2477064220184,840600,131072,24,C
BitShaving,601.2477064220184,243300,131072,24,D
BitShaving,601.2477064220184,832100,131072,25,C
BitShaving,601.2477064220184,234800,131072,25,D
BitShaving,601.2477064220184,954500,131072,26,C
BitShaving,601.2477064220184,234400,131072,26,D
BitShaving,601.2477064220184,830700,131072,27,C
BitShaving,601.2477064220184,241100,131072,27,D
BitShaving,601.2477064220184,833300,131072,28,C
BitShaving,601.2477064220184,240400,131072,28,D
BitShaving,601.2477064220184,865900,131072,29,C
BitShaving,601.2477064220184,237800,131072,29,D
BitShaving,601.2477064220184,832800,131072,30,C
BitShaving,601.2477064220184,220100,131072,30,D
BitShaving,601.2477064220184,830500,131072,31,C
BitShaving,601.2477064220184,216900,131072,31,D
BitShaving,601.2477064220184,830000,131072,32,C
BitShaving,601.2477064220184,234200,131072,32,D
BitShaving,601.2477064220184,827500,131072,33,C
BitShaving,601.2477064220184,245500,131072,33,D
BitShaving,601.2477064220184,859300,131072,34,C
BitShaving,601.2477064220184,236100,131072,34,D
BitShaving,601.2477064220184,828200,131072,35,C
BitShaving,601.2477064220184,215700,131072,35,D
BitShaving,601.2477064220184,831500,131072,36,C
BitShaving,601.2477064220184,222100,131072,36,D
BitShaving,601.2477064220184,833900,131072,37,C
BitShaving,601.2477064220184,215200,131072,37,D
BitShaving,601.2477064220184,844300,131072,38,C
BitShaving,601.2477064220184,255600,131072,38,D
BitShaving,601.2477064220184,824700,131072,39,C
BitShaving,601.2477064220184,242000,131072,39,D
BitShaving,601.2477064220184,826800,131072,40,C
BitShaving,601.2477064220184,221200,131072,40,D
BitShaving,601.2477064220184,855100,131072,41,C
BitShaving,601.2477064220184,309300,131072,41,D
BitShaving,601.2477064220184,844900,131072,42,C
BitShaving,601.2477064220184,355100,131072,42,D
BitShaving,601.2477064220184,839000,131072,43,C
BitShaving,601.2477064220184,254100,131072,43,D
BitShaving,601.2477064220184,835100,131072,44,C
BitShaving,601.2477064220184,261400,131072,44,D
BitShaving,601.2477064220184,828000,131072,45,C
BitShaving,601.2477064220184,260100,131072,45,D
BitShaving,601.2477064220184,1092000,131072,46,C
BitShaving,601.2477064220184,248900,131072,46,D
BitShaving,601.2477064220184,838300,131072,47,C
BitShaving,601.2477064220184,247500,131072,47,D
BitShaving,601.2477064220184,830800,131072,48,C
BitShaving,601.2477064220184,248600,131072,48,D
BitShaving,601.2477064220184,828400,131072,49,C
BitShaving,601.2477064220184,301600,131072,49,D
BitShaving,601.2477064220184,834200,131072,50,C
BitShaving,601.2477064220184,261000,131072,50,D
BitShaving,601.2477064220184,829900,131072,51,C
BitShaving,601.2477064220184,255300,131072,51,D
BitShaving,601.2477064220184,834600,131072,52,C
BitShaving,601.2477064220184,248100,131072,52,D
BitGrooming,459.9017543859649,865900,131072,NSD1,C
BitGrooming,459.9017543859649,304000,131072,NSD1,D
BitGrooming,456.69686411149826,864500,131072,NSD2,C
BitGrooming,456.69686411149826,285800,131072,NSD2,D
BitGrooming,458.2937062937063,868500,131072,NSD3,C
BitGrooming,458.2937062937063,284400,131072,NSD3,D
BitGrooming,456.69686411149826,851200,131072,NSD4,C
BitGrooming,456.69686411149826,247800,131072,NSD4,D
BitGrooming,456.69686411149826,871300,131072,NSD5,C
BitGrooming,456.69686411149826,245200,131072,NSD5,D
BitGrooming,456.69686411149826,895300,131072,NSD6,C
BitGrooming,456.69686411149826,257700,131072,NSD6,D
BitGrooming,455.1111111111111,849600,131072,NSD7,C
BitGrooming,455.1111111111111,243200,131072,NSD7,D
BitGrooming,456.69686411149826,855900,131072,NSD8,C
BitGrooming,456.69686411149826,267000,131072,NSD8,D
BitGrooming,453.5363321799308,850100,131072,NSD9,C
BitGrooming,453.5363321799308,254900,131072,NSD9,D
BitGrooming,456.69686411149826,847300,131072,NSD10,C
BitGrooming,456.69686411149826,254200,131072,NSD10,D
BitGrooming,455.1111111111111,853800,131072,NSD11,C
BitGrooming,455.1111111111111,278700,131072,NSD11,D
BitGrooming,456.69686411149826,857800,131072,NSD12,C
BitGrooming,456.69686411149826,247200,131072,NSD12,D
BitGrooming,459.9017543859649,857400,131072,NSD13,C
BitGrooming,459.9017543859649,257700,131072,NSD13,D
