Name,Ratio,Time,Size,Parameters,Type
FPC,1.2809538287799158,3086301,131072,-,C
FPC,1.2809538287799158,1224200,131072,-,D
FPC,1.283026912267574,3052600,131072,-,C
FPC,1.283026912267574,964001,131072,-,D
FPC,1.289748972273244,3070801,131072,-,C
FPC,1.289748972273244,1295501,131072,-,D
FPC,1.281866942529535,3036400,131072,-,C
FPC,1.281866942529535,1465500,131072,-,D
FPC,1.2655189282434625,3134200,131072,-,C
FPC,1.2655189282434625,1479899,131072,-,D
FPC,1.2828483187611466,3007399,131072,-,C
FPC,1.2828483187611466,1491200,131072,-,D
FPC,1.2740366338344566,3048100,131072,-,C
FPC,1.2740366338344566,1173099,131072,-,D
FPC,1.2655080672845864,3091600,131072,-,C
FPC,1.2655080672845864,1460199,131072,-,D
FPC,1.2691023323866082,3131200,131072,-,C
FPC,1.2691023323866082,1447100,131072,-,D
FPC,1.2649869604007962,3173200,131072,-,C
FPC,1.2649869604007962,1373500,131072,-,D
FPC,1.2820452628741839,3268100,131072,-,C
FPC,1.2820452628741839,980000,131072,-,D
FPC,1.248429483380463,3049300,131072,-,C
FPC,1.248429483380463,1482301,131072,-,D
FPC,1.2429259000143293,3197699,131072,-,C
FPC,1.2429259000143293,1510200,131072,-,D
FPC,1.2573394612754418,3140200,131072,-,C
FPC,1.2573394612754418,1472100,131072,-,D
FPC,1.2622473699078076,3388800,131072,-,C
FPC,1.2622473699078076,1766601,131072,-,D
FPC,1.2642061042524007,3464100,131072,-,C
FPC,1.2642061042524007,1964700,131072,-,D
FPC,1.269462882133664,3619000,131072,-,C
FPC,1.269462882133664,1903899,131072,-,D
FPC,1.2624851240164727,3592599,131072,-,C
FPC,1.2624851240164727,1505100,131072,-,D
FPC,1.2676512813459075,3642300,131072,-,C
FPC,1.2676512813459075,1457401,131072,-,D
FPC,1.2600685335361426,3672100,131072,-,C
FPC,1.2600685335361426,1445700,131072,-,D
FPC,1.2671392970696915,3675301,131072,-,C
FPC,1.2671392970696915,1396500,131072,-,D
FPC,1.2557654312576645,3455400,131072,-,C
FPC,1.2557654312576645,1674401,131072,-,D
FPC,1.279897578335214,3365200,131072,-,C
FPC,1.279897578335214,1838299,131072,-,D
FPC,1.2570071947352268,3504100,131072,-,C
FPC,1.2570071947352268,1440100,131072,-,D
FPC,1.2626472804493767,3412300,131072,-,C
FPC,1.2626472804493767,1776701,131072,-,D
FPC,1.2696486998450147,3533400,131072,-,C
FPC,1.2696486998450147,1429601,131072,-,D
FPC,1.2629717183137195,3453201,131072,-,C
FPC,1.2629717183137195,1700600,131072,-,D
FPC,1.272025396168146,3526999,131072,-,C
FPC,1.272025396168146,1792400,131072,-,D
FPC,2.0058017165454953,567883300,33554432,-,C
FPC,2.0058017165454953,189199901,33554432,-,D
FPC,1.2565007616313673,794324401,33554432,-,C
FPC,1.2565007616313673,223047600,33554432,-,D
FPC,1.2586960719466072,792958199,33554432,-,C
FPC,1.2586960719466072,224505299,33554432,-,D
FPC,2.1134182136612454,550527400,33554432,-,C
FPC,2.1134182136612454,183251400,33554432,-,D
FPC,3.8209907659505635,389177600,33554432,-,C
FPC,3.8209907659505635,152574801,33554432,-,D
FPC,2.0141624098832254,564921100,33554432,-,C
FPC,2.0141624098832254,186335500,33554432,-,D
FPC,1.542451777053793,681682200,33554432,-,C
FPC,1.542451777053793,202398599,33554432,-,D
FPC,3.2154867281136217,424950900,33554432,-,C
FPC,3.2154867281136217,161040701,33554432,-,D
FPC,7.16879477798022,293557199,33554432,-,C
FPC,7.16879477798022,135747500,33554432,-,D
FPC,2.8099515213177124,462313400,33554432,-,C
FPC,2.8099515213177124,164722099,33554432,-,D
FPC,5.093253783267312,339257600,33554432,-,C
FPC,5.093253783267312,162636300,33554432,-,D
FPC,3.177283004721138,426461100,33554432,-,C
FPC,3.177283004721138,161187801,33554432,-,D
FPC,1.2594166480500308,792999600,33554432,-,C
FPC,1.2594166480500308,220603000,33554432,-,D
FPC,1.2549343675623952,793074300,33554432,-,C
FPC,1.2549343675623952,223362400,33554432,-,D
FPC,1.6110379895894869,663022100,33554432,-,C
FPC,1.6110379895894869,197497300,33554432,-,D
FPC,2.1699476510637323,541487400,33554432,-,C
FPC,2.1699476510637323,179642800,33554432,-,D
FPC,1.254474378797772,12183800,524288,-,C
FPC,1.254474378797772,3903200,524288,-,D
FPC,1.2528542753061376,12378600,524288,-,C
FPC,1.2528542753061376,3869000,524288,-,D
FPC,1.254381002611588,12330200,524288,-,C
FPC,1.254381002611588,3913100,524288,-,D
FPC,1.2559863376283775,12338400,524288,-,C
FPC,1.2559863376283775,3734899,524288,-,D
FPC,1.2558793657417955,12324601,524288,-,C
FPC,1.2558793657417955,3836901,524288,-,D
FPC,1.265002230496028,12233400,524288,-,C
FPC,1.265002230496028,3848101,524288,-,D
FPC,1.2617873065041971,12436100,524288,-,C
FPC,1.2617873065041971,3800800,524288,-,D
FPC,1.2587390948047736,12204401,524288,-,C
FPC,1.2587390948047736,3783100,524288,-,D
FPC,1.2623706221267197,12427101,524288,-,C
FPC,1.2623706221267197,3525299,524288,-,D
FPC,1.2610643119815275,12785700,524288,-,C
FPC,1.2610643119815275,3656500,524288,-,D
FPC,9.536686715819428,4617800,524288,-,C
FPC,9.536686715819428,2111000,524288,-,D
FPC,1.260732767188993,12517101,524288,-,C
FPC,1.260732767188993,3592600,524288,-,D
FPC,973.3085808580859,3037200,524288,-,C
FPC,973.3085808580859,1891099,524288,-,D
FPC,973.3085808580859,3162700,524288,-,C
FPC,973.3085808580859,2221701,524288,-,D
FPC,840.0052083333334,957900,143360,-,C
FPC,840.0052083333334,626701,143360,-,D
FPC,973.3085808580859,3371400,524288,-,C
FPC,973.3085808580859,1846600,524288,-,D
FPC,973.3085808580859,3213199,524288,-,C
FPC,973.3085808580859,1990400,524288,-,D
FPC,973.3085808580859,3356400,524288,-,C
FPC,973.3085808580859,1841900,524288,-,D
FPC,973.3085808580859,3220800,524288,-,C
FPC,973.3085808580859,2022000,524288,-,D
FPC,2.8366108313735676,8441701,524288,-,C
FPC,2.8366108313735676,2582400,524288,-,D
FPC,1.2620113871480565,12406600,524288,-,C
FPC,1.2620113871480565,3513700,524288,-,D
FPC,1.2753331444991967,11958200,524288,-,C
FPC,1.2753331444991967,3517999,524288,-,D
FPC,1.2561334537307585,12412900,524288,-,C
FPC,1.2561334537307585,3551300,524288,-,D
FPC,1.270520141565013,12080099,524288,-,C
FPC,1.270520141565013,3514600,524288,-,D
FPC,1.2602667430173327,12115499,524288,-,C
FPC,1.2602667430173327,3582000,524288,-,D
FPC,1.2596665378150902,12095900,524288,-,C
FPC,1.2596665378150902,3523100,524288,-,D
FPC,1.2590454031207974,12171299,524288,-,C
FPC,1.2590454031207974,3526000,524288,-,D
FPC,1.2608783019694776,12923200,524288,-,C
FPC,1.2608783019694776,3551401,524288,-,D
FPC,1.2606788739438681,12242400,524288,-,C
FPC,1.2606788739438681,3549900,524288,-,D
FPC,1.2595508689208639,12365900,524288,-,C
FPC,1.2595508689208639,3563300,524288,-,D
FPC,1.2495932754880694,251599,8192,-,C
FPC,1.2495932754880694,144000,8192,-,D
FPC,1.2596692633593003,265400,8192,-,C
FPC,1.2596692633593003,140401,8192,-,D
FPC,1.2615658362989324,229000,8192,-,C
FPC,1.2615658362989324,143600,8192,-,D
FPC,1.2398439601829432,255100,8192,-,C
FPC,1.2398439601829432,136701,8192,-,D
FPC,1.2363514419852448,263700,8192,-,C
FPC,1.2363514419852448,135699,8192,-,D
FPC,1.254354926510615,238401,8192,-,C
FPC,1.254354926510615,131500,8192,-,D
FPC,1.2506105834464043,220000,8192,-,C
FPC,1.2506105834464043,135200,8192,-,D
FPC,1.2472259810554804,220400,8192,-,C
FPC,1.2472259810554804,140300,8192,-,D
FPC,1.2521396549381878,255400,8192,-,C
FPC,1.2521396549381878,135499,8192,-,D
FPC,1.254354926510615,232500,8192,-,C
FPC,1.254354926510615,134900,8192,-,D
FPC,1.2395104895104896,226800,8192,-,C
FPC,1.2395104895104896,140000,8192,-,D
FPC,1.2512897094759707,236700,8192,-,C
FPC,1.2512897094759707,135400,8192,-,D
FPC,1.251969573485466,235501,8192,-,C
FPC,1.251969573485466,144099,8192,-,D
FPC,1.2545256567306384,246500,8192,-,C
FPC,1.2545256567306384,143200,8192,-,D
FPC,1.2531611148878314,258899,8192,-,C
FPC,1.2531611148878314,133299,8192,-,D
FPC,1.2492545405258877,227899,8192,-,C
FPC,1.2492545405258877,137701,8192,-,D
FPC,1.2465512577765756,229599,8192,-,C
FPC,1.2465512577765756,133500,8192,-,D
FPC,1.2558931734568741,276400,8192,-,C
FPC,1.2558931734568741,149300,8192,-,D
FPC,1.2685108725571153,218800,8192,-,C
FPC,1.2685108725571153,135801,8192,-,D
FPC,1.2646816684961582,216800,8192,-,C
FPC,1.2646816684961582,166500,8192,-,D
FPC,1.2462141698215252,252401,8192,-,C
FPC,1.2462141698215252,158299,8192,-,D
FPC,1.2732421605194089,239000,8192,-,C
FPC,1.2732421605194089,143300,8192,-,D
FPC,1.254696433433161,234099,8192,-,C
FPC,1.254696433433161,135000,8192,-,D
FPC,1.2788955182461497,261799,8192,-,C
FPC,1.2788955182461497,136300,8192,-,D
FPC,1.2506105834464043,236401,8192,-,C
FPC,1.2506105834464043,146599,8192,-,D
FPC,1.2598414434117005,232200,8192,-,C
FPC,1.2598414434117005,133999,8192,-,D
FPC,1.2435240151106315,231900,8192,-,C
FPC,1.2435240151106315,141300,8192,-,D
FPC,1.2420159008219915,261801,8192,-,C
FPC,1.2420159008219915,134700,8192,-,D
FPC,1.242518198975465,253699,8192,-,C
FPC,1.242518198975465,164199,8192,-,D
FPC,1.2497627118644068,245600,8192,-,C
FPC,1.2497627118644068,139499,8192,-,D
FPC,2.2887187247863046,2119138401,134217728,-,C
FPC,2.2887187247863046,862564000,134217728,-,D
FPC,2.0298863177210222,2260414400,134217728,-,C
FPC,2.0298863177210222,741254100,134217728,-,D
FPC,1.9843718650228175,2294245099,134217728,-,C
FPC,1.9843718650228175,720391099,134217728,-,D
FPC,1.7953344496644847,2447258300,134217728,-,C
FPC,1.7953344496644847,747127400,134217728,-,D
FPC,1.275734942247682,48817701,2097152,-,C
FPC,1.275734942247682,13914700,2097152,-,D
FPC,1.2590532087139636,48481099,2097152,-,C
FPC,1.2590532087139636,13666900,2097152,-,D
FPC,1.2636922485266369,50784099,2097152,-,C
FPC,1.2636922485266369,14005100,2097152,-,D
FPC,1.2550113011270274,49663499,2097152,-,C
FPC,1.2550113011270274,13980401,2097152,-,D
FPC,1.2535243296029872,49304601,2097152,-,C
FPC,1.2535243296029872,13859299,2097152,-,D
FPC,1.5070064743936962,42967200,2097152,-,C
FPC,1.5070064743936962,12638999,2097152,-,D
FPC,1016.9383620689655,12005599,2097152,-,C
FPC,1016.9383620689655,7100400,2097152,-,D
FPC,1016.9383620689655,11977800,2097152,-,C
FPC,1016.9383620689655,7060700,2097152,-,D
FPC,24.992288217285832,13576401,2097152,-,C
FPC,24.992288217285832,7519000,2097152,-,D
FPC,1.2959488980328115,47149400,2097152,-,C
FPC,1.2959488980328115,13448299,2097152,-,D
FPC,1.2629569278304822,49095401,2097152,-,C
FPC,1.2629569278304822,14291200,2097152,-,D
FPC,1.474986527359775,43093101,2097152,-,C
FPC,1.474986527359775,12744100,2097152,-,D
FPC,1.253107543883783,48794800,2097152,-,C
FPC,1.253107543883783,13912300,2097152,-,D
FPC,1.2683062797179865,48474699,2097152,-,C
FPC,1.2683062797179865,13882501,2097152,-,D
FPC,1.264179777062982,48224201,2097152,-,C
FPC,1.264179777062982,13677400,2097152,-,D
FPC,1.2644128401868673,48411900,2097152,-,C
FPC,1.2644128401868673,14160000,2097152,-,D
FPC,1.2753901234848202,47866400,2097152,-,C
FPC,1.2753901234848202,13724800,2097152,-,D
FPC,1.2663497701910127,48362300,2097152,-,C
FPC,1.2663497701910127,14198699,2097152,-,D
FPC,1.2598835542079565,48525699,2097152,-,C
FPC,1.2598835542079565,13947700,2097152,-,D
FPC,1.2626243868292584,49719800,2097152,-,C
FPC,1.2626243868292584,14587200,2097152,-,D
FPC,1.260653020484235,49754700,2097152,-,C
FPC,1.260653020484235,14142801,2097152,-,D
FPC,1.2530889081865428,50282700,2097152,-,C
FPC,1.2530889081865428,14397000,2097152,-,D
FPC,1.254776351905834,49521700,2097152,-,C
FPC,1.254776351905834,14138500,2097152,-,D
FPC,1.9347428362432828,36871201,2097152,-,C
FPC,1.9347428362432828,11695400,2097152,-,D
FPC,1.2590733660789952,50056701,2097152,-,C
FPC,1.2590733660789952,13715600,2097152,-,D
FPC,1016.9383620689655,11978200,2097152,-,C
FPC,1016.9383620689655,7034100,2097152,-,D
FPC,1.2631313791080063,47949100,2097152,-,C
FPC,1.2631313791080063,13824100,2097152,-,D
FPC,1.2616865111727287,48794800,2097152,-,C
FPC,1.2616865111727287,13886900,2097152,-,D
FPC,1.2689864124208394,48435799,2097152,-,C
FPC,1.2689864124208394,13716501,2097152,-,D
FPC,1.2581327053593758,48745100,2097152,-,C
FPC,1.2581327053593758,13826199,2097152,-,D
FPC,1.253527831616172,753300,32768,-,C
FPC,1.253527831616172,319800,32768,-,D
FPC,1.282037906451052,747201,32768,-,C
FPC,1.282037906451052,310200,32768,-,D
FPC,1.2811468288444832,742500,32768,-,C
FPC,1.2811468288444832,322901,32768,-,D
FPC,1.273358433214742,744199,32768,-,C
FPC,1.273358433214742,310299,32768,-,D
FPC,1.2583199645014849,777700,32768,-,C
FPC,1.2583199645014849,305900,32768,-,D
FPC,1.260729797202558,768500,32768,-,C
FPC,1.260729797202558,312700,32768,-,D
FPC,1.255149637397433,721999,32768,-,C
FPC,1.255149637397433,326500,32768,-,D
FPC,1.259265584970111,737101,32768,-,C
FPC,1.259265584970111,300301,32768,-,D
FPC,1.2676661737904473,751500,32768,-,C
FPC,1.2676661737904473,309301,32768,-,D
FPC,1.2539968705354105,753100,32768,-,C
FPC,1.2539968705354105,319500,32768,-,D
FPC,1.2522929546844215,757699,32768,-,C
FPC,1.2522929546844215,303799,32768,-,D
FPC,1.2525482468061973,779700,32768,-,C
FPC,1.2525482468061973,305001,32768,-,D
FPC,1.255662658809905,698301,32768,-,C
FPC,1.255662658809905,307400,32768,-,D
FPC,1.2569899072558648,763700,32768,-,C
FPC,1.2569899072558648,350000,32768,-,D
FPC,1.2648824841310689,838600,32768,-,C
FPC,1.2648824841310689,354300,32768,-,D
FPC,1.2542528579205225,760901,32768,-,C
FPC,1.2542528579205225,315300,32768,-,D
FPC,1.2609454097687782,757500,32768,-,C
FPC,1.2609454097687782,308900,32768,-,D
FPC,1.2558765415275601,785900,32768,-,C
FPC,1.2558765415275601,311999,32768,-,D
FPC,1.2624567651792746,784200,32768,-,C
FPC,1.2624567651792746,360700,32768,-,D
FPC,1.2517826825127334,719500,32768,-,C
FPC,1.2517826825127334,311399,32768,-,D
FPC,1.2620677850051352,776300,32768,-,C
FPC,1.2620677850051352,335900,32768,-,D
FPC,1.2783923431702326,776300,32768,-,C
FPC,1.2783923431702326,331400,32768,-,D
FPC,1.2503391670058337,723301,32768,-,C
FPC,1.2503391670058337,301900,32768,-,D
FPC,1.2651429355846118,739100,32768,-,C
FPC,1.2651429355846118,308001,32768,-,D
FPC,1.245817985198202,757100,32768,-,C
FPC,1.245817985198202,315401,32768,-,D
FPC,1.2593946433451764,755800,32768,-,C
FPC,1.2593946433451764,321400,32768,-,D
FPC,1.2692373902564986,807500,32768,-,C
FPC,1.2692373902564986,343201,32768,-,D
FPC,1.25450894984006,722199,32768,-,C
FPC,1.25450894984006,312400,32768,-,D
FPC,1.2754290063659008,733600,32768,-,C
FPC,1.2754290063659008,310600,32768,-,D
FPC,1.2717331309507383,784200,32768,-,C
FPC,1.2717331309507383,323300,32768,-,D
FPC,2.0108718396472045,9223348500,536870912,-,C
FPC,2.0108718396472045,3439805500,536870912,-,D
FPC,2.0108718396472045,9671398100,536870912,-,C
FPC,2.0108718396472045,3700560500,536870912,-,D
FPC,2.0108718396472045,9297468200,536870912,-,C
FPC,2.0108718396472045,3502959000,536870912,-,D
SZ,1.1466326252150878,748464100,8388608,0.0,C
SZ,1.1466326252150878,67117000,8388608,0.0,D
SZ,1.1412826966071463,613093000,8388608,0.0,C
SZ,1.1412826966071463,54407200,8388608,0.0,D
SZ,1.1401101765364015,585254400,8388608,0.0,C
SZ,1.1401101765364015,52606600,8388608,0.0,D
SZ,1.1436948607762056,664126100,8388608,0.0,C
SZ,1.1436948607762056,59831100,8388608,0.0,D
SZ,514.176582761251,59459700,8388608,0.0,C
SZ,514.176582761251,30098100,8388608,0.0,D
SZ,514.176582761251,52968300,8388608,0.0,C
SZ,514.176582761251,23178000,8388608,0.0,D
SZ,514.176582761251,55461900,8388608,0.0,C
SZ,514.176582761251,24435900,8388608,0.0,D
SZ,1.1457309755506817,678454600,8388608,0.0,C
SZ,1.1457309755506817,52753800,8388608,0.0,D
SZ,1.1372306378987183,618640800,8388608,0.0,C
SZ,1.1372306378987183,51212300,8388608,0.0,D
SZ,1.1406627696144997,624639200,8388608,0.0,C
SZ,1.1406627696144997,52562400,8388608,0.0,D
SZ,1.1419533177486239,622443100,8388608,0.0,C
SZ,1.1419533177486239,50491700,8388608,0.0,D
SZ,1.1559411279726401,737364700,8388608,0.0,C
SZ,1.1559411279726401,50470300,8388608,0.0,D
SZ,1.1408774744689112,606271700,8388608,0.0,C
SZ,1.1408774744689112,50359300,8388608,0.0,D
SZ,514.176582761251,49915700,8388608,0.0,C
SZ,514.176582761251,19043300,8388608,0.0,D
SZ,514.176582761251,47339800,8388608,0.0,C
SZ,514.176582761251,21506500,8388608,0.0,D
SZ,514.176582761251,53524900,8388608,0.0,C
SZ,514.176582761251,19453400,8388608,0.0,D
SZ,1.140368629726519,675621700,8388608,0.0,C
SZ,1.140368629726519,50505400,8388608,0.0,D
SZ,1.1331132311531555,587476500,8388608,0.0,C
SZ,1.1331132311531555,52904600,8388608,0.0,D
SZ,1.1387347433302994,602123600,8388608,0.0,C
SZ,1.1387347433302994,50782900,8388608,0.0,D
SZ,1.1403398303675691,599557000,8388608,0.0,C
SZ,1.1403398303675691,51198000,8388608,0.0,D
SZ,1.1413597172167078,602163400,8388608,0.0,C
SZ,1.1413597172167078,50330100,8388608,0.0,D
SZ,514.176582761251,48620200,8388608,0.0,C
SZ,514.176582761251,19100900,8388608,0.0,D
SZ,514.176582761251,53183300,8388608,0.0,C
SZ,514.176582761251,21988100,8388608,0.0,D
SZ,514.176582761251,49025200,8388608,0.0,C
SZ,514.176582761251,19244100,8388608,0.0,D
SZ,514.176582761251,54810900,8388608,0.0,C
SZ,514.176582761251,19278000,8388608,0.0,D
SZ,514.176582761251,50724300,8388608,0.0,C
SZ,514.176582761251,21284300,8388608,0.0,D
SZ,514.176582761251,48840700,8388608,0.0,C
SZ,514.176582761251,19210400,8388608,0.0,D
SZ,514.176582761251,54434800,8388608,0.0,C
SZ,514.176582761251,19506700,8388608,0.0,D
SZ,1.1492671671929007,685292500,8388608,0.0,C
SZ,1.1492671671929007,52260900,8388608,0.0,D
SZ,1.1444812886612128,653676500,8388608,0.0,C
SZ,1.1444812886612128,50995400,8388608,0.0,D
SZ,1.1395487211189244,8667300,131072,0.0,C
SZ,1.1395487211189244,794300,131072,0.0,D
SZ,1.144314857493152,9675000,131072,0.0,C
SZ,1.144314857493152,803600,131072,0.0,D
SZ,1.1502324347934607,10472800,131072,0.0,C
SZ,1.1502324347934607,788600,131072,0.0,D
SZ,1.1487450729898578,9857300,131072,0.0,C
SZ,1.1487450729898578,797600,131072,0.0,D
SZ,1.15276800650376,9376100,131072,0.0,C
SZ,1.15276800650376,802700,131072,0.0,D
SZ,1.1462271483646314,8394000,131072,0.0,C
SZ,1.1462271483646314,798500,131072,0.0,D
SZ,1.144616841435302,9136400,131072,0.0,C
SZ,1.144616841435302,796400,131072,0.0,D
SZ,1.1455949412322202,9347900,131072,0.0,C
SZ,1.1455949412322202,793500,131072,0.0,D
SZ,1.1474043758364196,9113200,131072,0.0,C
SZ,1.1474043758364196,792500,131072,0.0,D
SZ,1.1411712813210964,9053100,131072,0.0,C
SZ,1.1411712813210964,796800,131072,0.0,D
SZ,1.1443503767450163,9073200,131072,0.0,C
SZ,1.1443503767450163,788500,131072,0.0,D
SZ,1.1449367629133314,10744500,131072,0.0,C
SZ,1.1449367629133314,790900,131072,0.0,D
SZ,1.148915118226793,9985000,131072,0.0,C
SZ,1.148915118226793,781000,131072,0.0,D
SZ,1.1336356997347887,8556200,131072,0.0,C
SZ,1.1336356997347887,807800,131072,0.0,D
SZ,1.1340018301638688,9122800,131072,0.0,C
SZ,1.1340018301638688,814900,131072,0.0,D
SZ,1.1411889432303597,9887200,131072,0.0,C
SZ,1.1411889432303597,832200,131072,0.0,D
SZ,1.1441372943029382,10621700,131072,0.0,C
SZ,1.1441372943029382,828300,131072,0.0,D
SZ,1.149004635942187,11115500,131072,0.0,C
SZ,1.149004635942187,837000,131072,0.0,D
SZ,1.1475025872868894,10239600,131072,0.0,C
SZ,1.1475025872868894,826700,131072,0.0,D
SZ,1.1385633328700915,9052000,131072,0.0,C
SZ,1.1385633328700915,854300,131072,0.0,D
SZ,1.1492105796356042,10674300,131072,0.0,C
SZ,1.1492105796356042,851100,131072,0.0,D
SZ,1.1402183493899516,9135000,131072,0.0,C
SZ,1.1402183493899516,832500,131072,0.0,D
SZ,1.1389062656873876,9372600,131072,0.0,C
SZ,1.1389062656873876,800800,131072,0.0,D
SZ,1.147654401693438,9073300,131072,0.0,C
SZ,1.147654401693438,797200,131072,0.0,D
SZ,1.152452700432163,10243600,131072,0.0,C
SZ,1.152452700432163,874300,131072,0.0,D
SZ,1.1354162656585645,8705000,131072,0.0,C
SZ,1.1354162656585645,1096100,131072,0.0,D
SZ,1.1395575269108023,9683600,131072,0.0,C
SZ,1.1395575269108023,1086400,131072,0.0,D
SZ,1.1395311099434364,9136400,131072,0.0,C
SZ,1.1395311099434364,1155200,131072,0.0,D
SZ,1.1380888436130148,8881900,131072,0.0,C
SZ,1.1380888436130148,1140900,131072,0.0,D
SZ,1.1402271655339318,8897200,131072,0.0,C
SZ,1.1402271655339318,991300,131072,0.0,D
SZ,514.9827287485846,203338500,33554432,0.0,C
SZ,514.9827287485846,83949500,33554432,0.0,D
SZ,1.1412162031225375,2609515200,33554432,0.0,C
SZ,1.1412162031225375,210525800,33554432,0.0,D
SZ,1.1364795843869324,2349254700,33554432,0.0,C
SZ,1.1364795843869324,205953900,33554432,0.0,D
SZ,514.9827287485846,205492500,33554432,0.0,C
SZ,514.9827287485846,82077600,33554432,0.0,D
SZ,514.9827287485846,196662400,33554432,0.0,C
SZ,514.9827287485846,81532900,33554432,0.0,D
SZ,514.9827287485846,205353100,33554432,0.0,C
SZ,514.9827287485846,81480200,33554432,0.0,D
SZ,514.9827287485846,209571000,33554432,0.0,C
SZ,514.9827287485846,81254600,33554432,0.0,D
SZ,514.9827287485846,200162500,33554432,0.0,C
SZ,514.9827287485846,81199100,33554432,0.0,D
SZ,514.9827287485846,191210900,33554432,0.0,C
SZ,514.9827287485846,80825600,33554432,0.0,D
SZ,514.9827287485846,199183100,33554432,0.0,C
SZ,514.9827287485846,81335800,33554432,0.0,D
SZ,514.9827287485846,194678100,33554432,0.0,C
SZ,514.9827287485846,80892600,33554432,0.0,D
SZ,514.9827287485846,198209900,33554432,0.0,C
SZ,514.9827287485846,80551700,33554432,0.0,D
SZ,1.1447253749205981,2650169600,33554432,0.0,C
SZ,1.1447253749205981,204351500,33554432,0.0,D
SZ,1.1408117517840166,2475895500,33554432,0.0,C
SZ,1.1408117517840166,205103600,33554432,0.0,D
SZ,514.9827287485846,207407200,33554432,0.0,C
SZ,514.9827287485846,82928100,33554432,0.0,D
SZ,514.9827287485846,201907900,33554432,0.0,C
SZ,514.9827287485846,80913900,33554432,0.0,D
SZ,1.1400019327406261,39172300,524288,0.0,C
SZ,1.1400019327406261,3136000,524288,0.0,D
SZ,1.1370527159936925,36145900,524288,0.0,C
SZ,1.1370527159936925,3181300,524288,0.0,D
SZ,1.1407956831192945,36609000,524288,0.0,C
SZ,1.1407956831192945,3174800,524288,0.0,D
SZ,1.1417761655142509,37728200,524288,0.0,C
SZ,1.1417761655142509,3195800,524288,0.0,D
SZ,1.1476566741057965,39030500,524288,0.0,C
SZ,1.1476566741057965,3135300,524288,0.0,D
SZ,1.1423002213576214,38111100,524288,0.0,C
SZ,1.1423002213576214,3126200,524288,0.0,D
SZ,1.1438863709969882,38480900,524288,0.0,C
